avg_move_rank,rank_0_ratio,rank_1_ratio,rank_0_or_1_ratio,rank_variance,game_length,label
13.125,0.022727272727272728,0.03409090909090909,0.056818181818181816,123.4669540229885,88.0,0
18.820224719101123,0.02247191011235955,0.0,0.02247191011235955,103.46731358529111,89.0,0
0.45,0.55,0.45,1.0,0.25384615384615383,40.0,1
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25905797101449274,24.0,1
13.211764705882352,0.047058823529411764,0.023529411764705882,0.07058823529411765,62.78795518207283,85.0,0
0.40625,0.59375,0.40625,1.0,0.24899193548387097,32.0,1
9.428571428571429,0.047619047619047616,0.031746031746031744,0.07936507936507936,53.08755760368663,63.0,0
0.5357142857142857,0.4642857142857143,0.5357142857142857,1.0,0.2532467532467532,56.0,1
15.186440677966102,0.01694915254237288,0.01694915254237288,0.03389830508474576,73.94739918176505,59.0,0
0.515625,0.484375,0.515625,1.0,0.2537202380952381,64.0,1
0.5357142857142857,0.4642857142857143,0.5357142857142857,1.0,0.2532467532467532,56.0,1
18.492753623188406,0.0,0.014492753623188406,0.014492753623188406,111.9006820119352,69.0,0
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25354609929078015,48.0,1
0.4375,0.5625,0.4375,1.0,0.2540322580645161,32.0,1
9.495726495726496,0.08547008547008547,0.042735042735042736,0.1282051282051282,69.33834364868848,117.0,0
0.46875,0.53125,0.46875,1.0,0.25297619047619047,64.0,1
0.5,0.5,0.5,1.0,0.25396825396825395,64.0,1
11.578125,0.09375,0.0703125,0.1640625,99.85211614173228,128.0,0
13.330645161290322,0.10483870967741936,0.06451612903225806,0.1693548387096774,125.14994754786258,124.0,0
0.5,0.5,0.5,1.0,0.2564102564102564,40.0,1
11.409090909090908,0.011363636363636364,0.022727272727272728,0.03409090909090909,72.63531870428422,88.0,0
12.7,0.05384615384615385,0.06153846153846154,0.11538461538461539,93.80852713178295,130.0,0
0.5625,0.4375,0.5625,1.0,0.2625,16.0,1
19.37837837837838,0.0,0.02702702702702703,0.02702702702702703,114.96396396396396,37.0,0
0.48214285714285715,0.5178571428571429,0.48214285714285715,1.0,0.25422077922077924,56.0,1
0.4375,0.5625,0.4375,1.0,0.25132978723404253,48.0,1
0.25,0.75,0.25,1.0,0.21428571428571427,8.0,1
16.053571428571427,0.05357142857142857,0.05357142857142857,0.10714285714285714,125.36071428571428,56.0,0
0.4375,0.5625,0.4375,1.0,0.2625,16.0,1
9.52808988764045,0.056179775280898875,0.07865168539325842,0.1348314606741573,64.7520429009193,89.0,0
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
12.129032258064516,0.07526881720430108,0.043010752688172046,0.11827956989247312,79.96143057503507,93.0,0
12.292993630573248,0.10828025477707007,0.044585987261146494,0.15286624203821655,94.8495018781643,157.0,0
16.925925925925927,0.0,0.0,0.0,115.53276353276354,27.0,0
12.245454545454546,0.08181818181818182,0.01818181818181818,0.1,84.60892410341951,110.0,0
0.575,0.425,0.575,1.0,0.25064102564102564,40.0,1
0.4375,0.5625,0.4375,1.0,0.25,64.0,1
15.206349206349206,0.015873015873015872,0.09523809523809523,0.1111111111111111,118.32770097286226,63.0,0
18.045454545454547,0.045454545454545456,0.0,0.045454545454545456,108.97463002114165,44.0,0
0.48214285714285715,0.5178571428571429,0.48214285714285715,1.0,0.25422077922077924,56.0,1
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
0.546875,0.453125,0.546875,1.0,0.2517361111111111,64.0,1
13.675324675324676,0.07792207792207792,0.07792207792207792,0.15584415584415584,109.22214627477786,77.0,0
16.21518987341772,0.012658227848101266,0.02531645569620253,0.0379746835443038,77.6838688737423,79.0,0
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25905797101449274,24.0,1
0.5178571428571429,0.48214285714285715,0.5178571428571429,1.0,0.25422077922077924,56.0,1
15.223529411764705,0.09411764705882353,0.08235294117647059,0.17647058823529413,141.08039215686276,85.0,0
13.865671641791044,0.08955223880597014,0.05970149253731343,0.14925373134328357,97.48168249660787,67.0,0
20.0,0.0,0.020833333333333332,0.020833333333333332,130.51063829787233,48.0,0
0.46875,0.53125,0.46875,1.0,0.25705645161290325,32.0,1
12.454545454545455,0.045454545454545456,0.0,0.045454545454545456,62.22097902097902,66.0,0
0.475,0.525,0.475,1.0,0.25576923076923075,40.0,1
0.53125,0.46875,0.53125,1.0,0.25297619047619047,64.0,1
19.931818181818183,0.045454545454545456,0.022727272727272728,0.06818181818181818,160.9022198731501,44.0,0
15.339285714285714,0.03571428571428571,0.017857142857142856,0.05357142857142857,113.02824675324675,56.0,0
14.885714285714286,0.014285714285714285,0.02857142857142857,0.04285714285714286,72.79834368530021,70.0,0
0.4791666666666667,0.5208333333333334,0.4791666666666667,1.0,0.2548758865248227,48.0,1
20.015873015873016,0.047619047619047616,0.0,0.047619047619047616,141.20942140296978,63.0,0
16.33823529411765,0.04411764705882353,0.029411764705882353,0.07352941176470588,97.95851624231783,68.0,0
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
11.476744186046512,0.1511627906976744,0.046511627906976744,0.19767441860465115,94.60533515731875,86.0,0
12.476744186046512,0.05813953488372093,0.06976744186046512,0.12790697674418605,104.74651162790698,86.0,0
0.4166666666666667,0.5833333333333334,0.4166666666666667,1.0,0.24822695035460993,48.0,1
15.0,0.0,0.029411764705882353,0.029411764705882353,60.36363636363637,34.0,0
0.4107142857142857,0.5892857142857143,0.4107142857142857,1.0,0.24642857142857144,56.0,1
0.5357142857142857,0.4642857142857143,0.5357142857142857,1.0,0.2532467532467532,56.0,1
0.44642857142857145,0.5535714285714286,0.44642857142857145,1.0,0.25162337662337664,56.0,1
13.926829268292684,0.024390243902439025,0.024390243902439025,0.04878048780487805,85.41951219512195,41.0,0
0.375,0.625,0.375,1.0,0.25,16.0,1
0.625,0.375,0.625,1.0,0.24456521739130435,24.0,1
0.525,0.475,0.525,1.0,0.25576923076923075,40.0,1
15.704545454545455,0.045454545454545456,0.056818181818181816,0.10227272727272728,147.9576802507837,88.0,0
10.170542635658915,0.08527131782945736,0.07751937984496124,0.16279069767441862,74.48631298449612,129.0,0
0.5416666666666666,0.4583333333333333,0.5416666666666666,1.0,0.25354609929078015,48.0,1
0.5625,0.4375,0.5625,1.0,0.2540322580645161,32.0,1
15.693877551020408,0.02040816326530612,0.0,0.02040816326530612,95.34183673469387,49.0,0
0.5,0.5,0.5,1.0,0.2608695652173913,24.0,1
13.466666666666667,0.0,0.044444444444444446,0.044444444444444446,120.84545454545454,45.0,0
13.017241379310345,0.1206896551724138,0.07758620689655173,0.19827586206896552,123.09535232383809,116.0,0
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25905797101449274,24.0,1
10.212121212121213,0.10101010101010101,0.09090909090909091,0.1919191919191919,103.84230055658627,99.0,0
0.5,0.5,0.5,1.0,0.26666666666666666,16.0,1
0.46875,0.53125,0.46875,1.0,0.25705645161290325,32.0,1
15.666666666666666,0.0,0.0,0.0,43.06666666666667,6.0,0
10.834645669291339,0.10236220472440945,0.07086614173228346,0.1732283464566929,72.71053618297712,127.0,0
18.19672131147541,0.0,0.01639344262295082,0.01639344262295082,131.0606557377049,61.0,0
19.42622950819672,0.01639344262295082,0.04918032786885246,0.06557377049180328,174.6486338797814,61.0,0
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25354609929078015,48.0,1
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
11.902439024390244,0.07317073170731707,0.04878048780487805,0.12195121951219512,60.6323396567299,82.0,0
11.923076923076923,0.13846153846153847,0.046153846153846156,0.18461538461538463,94.79086538461539,65.0,0
0.4375,0.5625,0.4375,1.0,0.2625,16.0,1
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
13.333333333333334,0.0,0.0,0.0,68.46153846153847,27.0,0
0.453125,0.546875,0.453125,1.0,0.2517361111111111,64.0,1
17.0,0.07692307692307693,0.038461538461538464,0.11538461538461539,135.13725490196077,52.0,0
0.375,0.625,0.375,1.0,0.26785714285714285,8.0,1
0.5416666666666666,0.4583333333333333,0.5416666666666666,1.0,0.25905797101449274,24.0,1
0.5416666666666666,0.4583333333333333,0.5416666666666666,1.0,0.25905797101449274,24.0,1
13.415254237288135,0.0847457627118644,0.03389830508474576,0.11864406779661017,126.53549181515284,118.0,0
20.953125,0.0,0.015625,0.015625,109.79141865079364,64.0,0
0.4166666666666667,0.5833333333333334,0.4166666666666667,1.0,0.2536231884057971,24.0,1
13.620253164556962,0.0759493670886076,0.08860759493670886,0.16455696202531644,139.41804608893216,79.0,0
13.142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,75.16342857142857,126.0,0
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
0.46875,0.53125,0.46875,1.0,0.25705645161290325,32.0,1
0.5208333333333334,0.4791666666666667,0.5208333333333334,1.0,0.2548758865248227,48.0,1
17.564102564102566,0.0,0.0,0.0,65.98920377867746,39.0,0
14.35064935064935,0.025974025974025976,0.05194805194805195,0.07792207792207792,97.5727956254272,77.0,0
18.688524590163933,0.01639344262295082,0.03278688524590164,0.04918032786885246,115.41803278688525,61.0,0
0.5,0.5,0.5,1.0,0.2608695652173913,24.0,1
0.425,0.575,0.425,1.0,0.25064102564102564,40.0,1
0.421875,0.578125,0.421875,1.0,0.24776785714285715,64.0,1
11.0,0.06666666666666667,0.058333333333333334,0.125,76.6218487394958,120.0,0
16.463768115942027,0.043478260869565216,0.0,0.043478260869565216,86.98763853367434,69.0,0
14.954545454545455,0.022727272727272728,0.0,0.022727272727272728,77.90486257928119,44.0,0
19.25,0.0,0.0625,0.0625,117.53333333333333,16.0,0
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
13.833333333333334,0.037037037037037035,0.09259259259259259,0.12962962962962962,129.46728971962617,108.0,0
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25354609929078015,48.0,1
0.375,0.625,0.375,1.0,0.26785714285714285,8.0,1
12.797101449275363,0.043478260869565216,0.043478260869565216,0.08695652173913043,69.2229326513214,69.0,0
0.5,0.5,0.5,1.0,0.26666666666666666,16.0,1
0.5,0.5,0.5,1.0,0.25806451612903225,32.0,1
0.575,0.425,0.575,1.0,0.25064102564102564,40.0,1
14.936842105263159,0.021052631578947368,0.031578947368421054,0.05263157894736842,101.14490481522957,95.0,0
0.4107142857142857,0.5892857142857143,0.4107142857142857,1.0,0.24642857142857144,56.0,1
0.515625,0.484375,0.515625,1.0,0.2537202380952381,64.0,1
0.4,0.6,0.4,1.0,0.24615384615384617,40.0,1
18.216216216216218,0.02702702702702703,0.05405405405405406,0.08108108108108109,133.56306306306305,37.0,0
0.475,0.525,0.475,1.0,0.25576923076923075,40.0,1
17.17241379310345,0.06896551724137931,0.017241379310344827,0.08620689655172414,128.0399274047187,58.0,0
15.698630136986301,0.0684931506849315,0.0273972602739726,0.0958904109589041,98.79680365296804,73.0,0
0.5416666666666666,0.4583333333333333,0.5416666666666666,1.0,0.25905797101449274,24.0,1
0.3125,0.6875,0.3125,1.0,0.22916666666666666,16.0,1
16.609756097560975,0.0,0.024390243902439025,0.024390243902439025,106.2439024390244,41.0,0
0.46875,0.53125,0.46875,1.0,0.25705645161290325,32.0,1
17.352941176470587,0.0196078431372549,0.0196078431372549,0.0392156862745098,110.27294117647058,51.0,0
8.683098591549296,0.1056338028169014,0.09154929577464789,0.19718309859154928,54.70027969233843,142.0,0
0.4375,0.5625,0.4375,1.0,0.25,64.0,1
0.4375,0.5625,0.4375,1.0,0.2540322580645161,32.0,1
0.375,0.625,0.375,1.0,0.26785714285714285,8.0,1
0.48214285714285715,0.5178571428571429,0.48214285714285715,1.0,0.25422077922077924,56.0,1
14.122448979591837,0.02040816326530612,0.061224489795918366,0.08163265306122448,80.90136054421768,49.0,0
17.26923076923077,0.01282051282051282,0.01282051282051282,0.02564102564102564,123.9915084915085,78.0,0
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25905797101449274,24.0,1
0.5,0.5,0.5,1.0,0.25806451612903225,32.0,1
13.090909090909092,0.030303030303030304,0.030303030303030304,0.06060606060606061,71.77272727272727,33.0,0
0.4375,0.5625,0.4375,1.0,0.25132978723404253,48.0,1
17.205882352941178,0.0,0.014705882352941176,0.014705882352941176,123.00175592625109,68.0,0
15.892857142857142,0.017857142857142856,0.03571428571428571,0.05357142857142857,90.31558441558441,56.0,0
14.067415730337078,0.06741573033707865,0.033707865168539325,0.10112359550561797,76.15449438202248,89.0,0
0.375,0.625,0.375,1.0,0.2403846153846154,40.0,1
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
0.515625,0.484375,0.515625,1.0,0.2537202380952381,64.0,1
0.5625,0.4375,0.5625,1.0,0.2625,16.0,1
17.666666666666668,0.06666666666666667,0.0,0.06666666666666667,96.36781609195403,30.0,0
0.625,0.375,0.625,1.0,0.26785714285714285,8.0,1
15.568965517241379,0.05172413793103448,0.0,0.05172413793103448,95.12673926194798,58.0,0
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
16.9811320754717,0.0,0.0,0.0,94.13425253991292,53.0,0
15.271428571428572,0.014285714285714285,0.04285714285714286,0.05714285714285714,93.93975155279503,70.0,0
0.4107142857142857,0.5892857142857143,0.4107142857142857,1.0,0.24642857142857144,56.0,1
0.4,0.6,0.4,1.0,0.24615384615384617,40.0,1
0.546875,0.453125,0.546875,1.0,0.2517361111111111,64.0,1
13.923076923076923,0.0,0.038461538461538464,0.038461538461538464,73.19384615384615,26.0,0
18.23404255319149,0.0,0.02127659574468085,0.02127659574468085,97.44403330249769,47.0,0
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25905797101449274,24.0,1
13.361702127659575,0.0425531914893617,0.0,0.0425531914893617,91.1054579093432,47.0,0
8.75,0.07352941176470588,0.07352941176470588,0.14705882352941177,45.89179104477612,68.0,0
0.375,0.625,0.375,1.0,0.24456521739130435,24.0,1
0.6,0.4,0.6,1.0,0.24615384615384617,40.0,1
10.779069767441861,0.06976744186046512,0.16279069767441862,0.23255813953488372,100.29179206566347,86.0,0
0.375,0.625,0.375,1.0,0.26785714285714285,8.0,1
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25354609929078015,48.0,1
0.42857142857142855,0.5714285714285714,0.42857142857142855,1.0,0.24935064935064935,56.0,1
0.5,0.5,0.5,1.0,0.25396825396825395,64.0,1
0.55,0.45,0.55,1.0,0.25384615384615383,40.0,1
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
0.75,0.25,0.75,1.0,0.21428571428571427,8.0,1
0.40625,0.59375,0.40625,1.0,0.24503968253968253,64.0,1
0.45,0.55,0.45,1.0,0.25384615384615383,40.0,1
20.15686274509804,0.0196078431372549,0.0196078431372549,0.0392156862745098,105.6949019607843,51.0,0
15.58904109589041,0.0410958904109589,0.0,0.0410958904109589,57.80098934550989,73.0,0
0.46875,0.53125,0.46875,1.0,0.25297619047619047,64.0,1
0.4642857142857143,0.5357142857142857,0.4642857142857143,1.0,0.2532467532467532,56.0,1
0.4166666666666667,0.5833333333333334,0.4166666666666667,1.0,0.24822695035460993,48.0,1
0.5,0.5,0.5,1.0,0.2608695652173913,24.0,1
0.53125,0.46875,0.53125,1.0,0.25297619047619047,64.0,1
0.4166666666666667,0.5833333333333334,0.4166666666666667,1.0,0.2536231884057971,24.0,1
15.285714285714286,0.04081632653061224,0.0,0.04081632653061224,87.125,49.0,0
0.5,0.5,0.5,1.0,0.2564102564102564,40.0,1
19.756756756756758,0.02702702702702703,0.02702702702702703,0.05405405405405406,183.96696696696696,37.0,0
0.421875,0.578125,0.421875,1.0,0.24776785714285715,64.0,1
0.53125,0.46875,0.53125,1.0,0.25297619047619047,64.0,1
0.625,0.375,0.625,1.0,0.26785714285714285,8.0,1
16.46875,0.046875,0.046875,0.09375,127.77678571428571,64.0,0
14.16,0.048,0.04,0.088,120.82903225806452,125.0,0
16.157894736842106,0.0,0.02631578947368421,0.02631578947368421,105.86628733997155,38.0,0
0.55,0.45,0.55,1.0,0.25384615384615383,40.0,1
0.5,0.5,0.5,1.0,0.26666666666666666,16.0,1
0.45,0.55,0.45,1.0,0.25384615384615383,40.0,1
12.714285714285714,0.05194805194805195,0.012987012987012988,0.06493506493506493,80.68045112781955,77.0,0
0.5,0.5,0.5,1.0,0.25396825396825395,64.0,1
9.648,0.112,0.112,0.224,90.13316129032258,125.0,0
0.453125,0.546875,0.453125,1.0,0.2517361111111111,64.0,1
0.5,0.5,0.5,1.0,0.2564102564102564,40.0,1
0.75,0.25,0.75,1.0,0.21428571428571427,8.0,1
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25905797101449274,24.0,1
0.4791666666666667,0.5208333333333334,0.4791666666666667,1.0,0.2548758865248227,48.0,1
0.48214285714285715,0.5178571428571429,0.48214285714285715,1.0,0.25422077922077924,56.0,1
18.136363636363637,0.18181818181818182,0.045454545454545456,0.22727272727272727,178.58562367864693,44.0,0
13.235294117647058,0.0,0.058823529411764705,0.058823529411764705,94.19117647058823,17.0,0
16.46875,0.0,0.0,0.0,58.966733870967744,32.0,0
18.75,0.038461538461538464,0.019230769230769232,0.057692307692307696,115.6029411764706,52.0,0
0.375,0.625,0.375,1.0,0.25,16.0,1
13.701754385964913,0.05263157894736842,0.03508771929824561,0.08771929824561403,85.35588972431077,57.0,0
14.347222222222221,0.041666666666666664,0.013888888888888888,0.05555555555555555,92.59604851330204,72.0,0
10.733333333333333,0.0761904761904762,0.12380952380952381,0.2,88.08205128205128,105.0,0
0.5,0.5,0.5,1.0,0.2857142857142857,8.0,1
14.23076923076923,0.038461538461538464,0.07692307692307693,0.11538461538461539,87.30461538461539,26.0,0
11.421686746987952,0.08433734939759036,0.0963855421686747,0.18072289156626506,98.02732882750514,83.0,0
12.425925925925926,0.06481481481481481,0.05555555555555555,0.12037037037037036,76.02249913464867,108.0,0
16.74074074074074,0.018518518518518517,0.037037037037037035,0.05555555555555555,144.2711390635919,54.0,0
16.29230769230769,0.03076923076923077,0.06153846153846154,0.09230769230769231,130.52259615384617,65.0,0
12.16842105263158,0.07368421052631578,0.09473684210526316,0.16842105263157894,100.90750279955208,95.0,0
11.808695652173913,0.12173913043478261,0.10434782608695652,0.22608695652173913,104.24378337147216,115.0,0
0.4642857142857143,0.5357142857142857,0.4642857142857143,1.0,0.2532467532467532,56.0,1
0.375,0.625,0.375,1.0,0.26785714285714285,8.0,1
10.7012987012987,0.06493506493506493,0.05194805194805195,0.11688311688311688,72.42276144907724,77.0,0
12.222222222222221,0.08547008547008547,0.042735042735042736,0.1282051282051282,82.98467432950191,117.0,0
13.30232558139535,0.08139534883720931,0.03488372093023256,0.11627906976744186,95.88399452804377,86.0,0
0.515625,0.484375,0.515625,1.0,0.2537202380952381,64.0,1
11.943548387096774,0.07258064516129033,0.08870967741935484,0.16129032258064516,108.05369787568843,124.0,0
0.625,0.375,0.625,1.0,0.26785714285714285,8.0,1
15.64,0.02,0.0,0.02,91.66367346938776,50.0,0
0.5,0.5,0.5,1.0,0.26666666666666666,16.0,1
0.421875,0.578125,0.421875,1.0,0.24776785714285715,64.0,1
13.96808510638298,0.0851063829787234,0.0425531914893617,0.1276595744680851,91.08499199267902,94.0,0
0.5416666666666666,0.4583333333333333,0.5416666666666666,1.0,0.25354609929078015,48.0,1
11.2,0.0,0.0,0.0,36.7,5.0,0
0.48214285714285715,0.5178571428571429,0.48214285714285715,1.0,0.25422077922077924,56.0,1
16.40625,0.0625,0.0625,0.125,145.19742063492063,64.0,0
0.40625,0.59375,0.40625,1.0,0.24899193548387097,32.0,1
17.453333333333333,0.04,0.02666666666666667,0.06666666666666667,134.49441441441442,75.0,0
12.313953488372093,0.13953488372093023,0.06976744186046512,0.20930232558139536,125.32380300957593,86.0,0
0.4,0.6,0.4,1.0,0.24615384615384617,40.0,1
0.4166666666666667,0.5833333333333334,0.4166666666666667,1.0,0.2536231884057971,24.0,1
0.46875,0.53125,0.46875,1.0,0.25705645161290325,32.0,1
16.703703703703702,0.037037037037037035,0.037037037037037035,0.07407407407407407,93.21652421652422,27.0,0
0.25,0.75,0.25,1.0,0.21428571428571427,8.0,1
25.666666666666668,0.047619047619047616,0.015873015873015872,0.06349206349206349,216.6451612903226,63.0,0
0.5625,0.4375,0.5625,1.0,0.25132978723404253,48.0,1
0.4375,0.5625,0.4375,1.0,0.25132978723404253,48.0,1
16.09433962264151,0.08490566037735849,0.0660377358490566,0.1509433962264151,164.27672955974842,106.0,0
8.702127659574469,0.0851063829787234,0.10638297872340426,0.19148936170212766,55.84580187600091,94.0,0
13.055555555555555,0.0,0.05555555555555555,0.05555555555555555,66.87908496732027,18.0,0
19.050847457627118,0.01694915254237288,0.01694915254237288,0.03389830508474576,125.53185271770894,59.0,0
11.36,0.06666666666666667,0.14,0.20666666666666667,106.64805369127517,150.0,0
19.2,0.07692307692307693,0.0,0.07692307692307693,134.975,65.0,0
18.333333333333332,0.05555555555555555,0.027777777777777776,0.08333333333333333,105.71428571428571,36.0,0
16.152173913043477,0.0,0.0,0.0,94.84299516908213,46.0,0
15.083333333333334,0.0,0.020833333333333332,0.020833333333333332,73.05673758865248,48.0,0
13.956043956043956,0.10989010989010989,0.03296703296703297,0.14285714285714285,97.13137973137974,91.0,0
15.387096774193548,0.06451612903225806,0.03225806451612903,0.0967741935483871,106.51182795698925,31.0,0
0.4642857142857143,0.5357142857142857,0.4642857142857143,1.0,0.2532467532467532,56.0,1
0.53125,0.46875,0.53125,1.0,0.25297619047619047,64.0,1
14.587301587301587,0.07936507936507936,0.015873015873015872,0.09523809523809523,119.05273937532002,63.0,0
10.835051546391753,0.09278350515463918,0.05154639175257732,0.14432989690721648,83.61834192439862,97.0,0
0.484375,0.515625,0.484375,1.0,0.2537202380952381,64.0,1
15.955882352941176,0.029411764705882353,0.014705882352941176,0.04411764705882353,123.62489025460931,68.0,0
12.686567164179104,0.029850746268656716,0.04477611940298507,0.07462686567164178,75.18815015829941,67.0,0
18.875,0.0,0.0,0.0,109.85576923076923,40.0,0
0.5416666666666666,0.4583333333333333,0.5416666666666666,1.0,0.25354609929078015,48.0,1
13.368421052631579,0.07894736842105263,0.0,0.07894736842105263,82.23897581792319,38.0,0
0.5,0.5,0.5,1.0,0.25806451612903225,32.0,1
0.48214285714285715,0.5178571428571429,0.48214285714285715,1.0,0.25422077922077924,56.0,1
16.613636363636363,0.06818181818181818,0.022727272727272728,0.09090909090909091,160.196088794926,44.0,0
9.084615384615384,0.08461538461538462,0.08461538461538462,0.16923076923076924,62.97728085867621,130.0,0
13.7625,0.075,0.0625,0.1375,113.09477848101265,80.0,0
11.135922330097088,0.11650485436893204,0.05825242718446602,0.17475728155339806,98.74604987626118,103.0,0
0.375,0.625,0.375,1.0,0.24456521739130435,24.0,1
9.281481481481482,0.17037037037037037,0.05185185185185185,0.2222222222222222,81.77092316196794,135.0,0
0.5,0.5,0.5,1.0,0.26666666666666666,16.0,1
17.566666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,120.11609195402299,30.0,0
0.375,0.625,0.375,1.0,0.23863636363636365,56.0,1
0.5,0.5,0.5,1.0,0.26666666666666666,16.0,1
0.40625,0.59375,0.40625,1.0,0.24899193548387097,32.0,1
0.5208333333333334,0.4791666666666667,0.5208333333333334,1.0,0.2548758865248227,48.0,1
10.833333333333334,0.08333333333333333,0.0,0.08333333333333333,49.17142857142857,36.0,0
9.32967032967033,0.0989010989010989,0.10989010989010989,0.2087912087912088,70.13455433455434,91.0,0
12.106796116504855,0.08737864077669903,0.05825242718446602,0.14563106796116504,93.74338473253378,103.0,0
16.70909090909091,0.07272727272727272,0.0,0.07272727272727272,101.17306397306398,55.0,0
0.4375,0.5625,0.4375,1.0,0.2540322580645161,32.0,1
18.310344827586206,0.0,0.10344827586206896,0.10344827586206896,165.935960591133,29.0,0
0.5,0.5,0.5,1.0,0.26666666666666666,16.0,1
0.4791666666666667,0.5208333333333334,0.4791666666666667,1.0,0.2548758865248227,48.0,1
17.58823529411765,0.0,0.029411764705882353,0.029411764705882353,132.97682709447415,34.0,0
14.901639344262295,0.01639344262295082,0.03278688524590164,0.04918032786885246,142.82349726775956,61.0,0
0.4375,0.5625,0.4375,1.0,0.25,64.0,1
0.375,0.625,0.375,1.0,0.25,16.0,1
0.5,0.5,0.5,1.0,0.2608695652173913,24.0,1
16.894736842105264,0.0,0.0,0.0,105.21052631578948,19.0,0
19.634615384615383,0.038461538461538464,0.019230769230769232,0.057692307692307696,155.68740573152337,52.0,0
0.5,0.5,0.5,1.0,0.25806451612903225,32.0,1
0.546875,0.453125,0.546875,1.0,0.2517361111111111,64.0,1
21.666666666666668,0.044444444444444446,0.0,0.044444444444444446,166.77272727272728,45.0,0
0.5625,0.4375,0.5625,1.0,0.2540322580645161,32.0,1
0.3125,0.6875,0.3125,1.0,0.22916666666666666,16.0,1
0.40625,0.59375,0.40625,1.0,0.24899193548387097,32.0,1
16.662337662337663,0.11688311688311688,0.03896103896103896,0.15584415584415584,171.8844839371155,77.0,0
0.5,0.5,0.5,1.0,0.25806451612903225,32.0,1
15.333333333333334,0.0,0.0,0.0,93.47169811320755,54.0,0
17.08,0.04,0.0,0.04,123.91,25.0,0
0.4375,0.5625,0.4375,1.0,0.25132978723404253,48.0,1
0.375,0.625,0.375,1.0,0.26785714285714285,8.0,1
0.5208333333333334,0.4791666666666667,0.5208333333333334,1.0,0.2548758865248227,48.0,1
11.155555555555555,0.1111111111111111,0.06666666666666667,0.17777777777777778,88.9979797979798,45.0,0
0.4166666666666667,0.5833333333333334,0.4166666666666667,1.0,0.24822695035460993,48.0,1
14.571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,86.55026455026454,28.0,0
12.212962962962964,0.07407407407407407,0.05555555555555555,0.12962962962962962,80.20655936310142,108.0,0
0.75,0.25,0.75,1.0,0.21428571428571427,8.0,1
0.45,0.55,0.45,1.0,0.25384615384615383,40.0,1
0.40625,0.59375,0.40625,1.0,0.24899193548387097,32.0,1
19.65,0.05,0.016666666666666666,0.06666666666666667,140.2313559322034,60.0,0
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25354609929078015,48.0,1
0.3902439024390244,0.6097560975609756,0.3902439024390244,1.0,0.24390243902439024,41.0,1
0.453125,0.546875,0.453125,1.0,0.2517361111111111,64.0,1
13.933333333333334,0.013333333333333334,0.02666666666666667,0.04,89.65765765765765,75.0,0
0.5,0.5,0.5,1.0,0.25396825396825395,64.0,1
12.475609756097562,0.04878048780487805,0.10975609756097561,0.15853658536585366,107.19075579644685,82.0,0
19.90909090909091,0.0,0.0,0.0,69.7056277056277,22.0,0
16.925,0.0,0.025,0.025,108.01987179487179,40.0,0
0.44642857142857145,0.5535714285714286,0.44642857142857145,1.0,0.25162337662337664,56.0,1
11.559006211180124,0.09937888198757763,0.09937888198757763,0.19875776397515527,102.86055900621118,161.0,0
0.375,0.625,0.375,1.0,0.26785714285714285,8.0,1
0.4583333333333333,0.5416666666666666,0.4583333333333333,1.0,0.25905797101449274,24.0,1
13.813953488372093,0.0,0.023255813953488372,0.023255813953488372,85.01218161683278,43.0,0
12.174603174603174,0.047619047619047616,0.031746031746031744,0.07936507936507936,59.40450588837685,63.0,0
0.5,0.5,0.5,1.0,0.26666666666666666,16.0,1
0.425,0.575,0.425,1.0,0.25064102564102564,40.0,1
19.4375,0.015625,0.03125,0.046875,102.85317460317461,64.0,0
18.724137931034484,0.034482758620689655,0.034482758620689655,0.06896551724137931,133.5716878402904,58.0,0
19.098360655737704,0.0,0.01639344262295082,0.01639344262295082,121.69016393442622,61.0,0
0.5,0.5,0.5,1.0,0.2608695652173913,24.0,1
